2,0,3,2,781.011,778.592,,779.8015
0,0,3,2,798.544,788.086,,793.315
2,1,3,3,791.585,812.662,,802.1235
0,1,3,4,808.031,800.62,,804.3255
0,4,3,4,806.551,802.585,,804.568
2,1,3,4,817.026,794.186,,805.606
2,2,3,3,806.733,804.889,,805.811
3,0,3,3,803.581,809.155,805.651,806.129
3,4,3,4,813.789,806.106,,809.9475
0,2,3,4,806.733,813.997,,810.365
3,4,3,3,812.163,809.036,,810.5995
2,4,3,4,786.313,834.91,,810.6115
2,2,3,4,826.222,797.013,,811.6175
0,2,3,3,822.875,802.63,,812.7525
2,3,3,3,824.235,806.609,,815.422
0,4,3,3,806.616,825.388,,816.002
0,0,3,4,804.984,828.222,,816.603
2,4,3,3,824.807,813.088,,818.9475
3,0,3,2,893.645,785.72,779.208,819.5243333
3,0,3,4,794.375,838.901,825.299,819.525
3,1,3,3,802.557,838.987,,820.772
1,0,3,3,820.893,825.094,,822.9935
1,3,3,3,815.691,833.929,,824.81
1,3,3,4,823.561,826.832,,825.1965
2,0,3,4,793.905,856.665,,825.285
0,0,3,3,825.654,825.318,,825.486
2,0,3,3,838.071,813.411,,825.741
0,1,3,3,811.695,850.033,,830.864
1,2,3,4,828.172,838.57,,833.371
1,1,3,4,827.118,842.605,,834.8615
1,2,3,3,845.105,828.68,,836.8925
3,1,3,4,831.151,844.985,,838.068
1,4,3,4,820.752,858.301,,839.5265
1,2,5,4,838.941,851.724,,845.3325
1,1,3,3,858.692,847.887,,853.2895
2,3,3,4,857.346,850.31,,853.828
1,4,3,3,849.153,867.853,,858.503
3,2,3,3,909.511,814.292,,861.9015
2,2,5,4,893.962,832.177,,863.0695
1,0,3,4,874.525,853.21,,863.8675
1,2,5,3,907.873,834.743,,871.308
3,2,3,4,942.786,804.056,,873.421
2,4,5,4,846.546,916.499,,881.5225
0,2,5,4,937.236,831.133,,884.1845
0,2,5,3,942.815,829.071,,885.943
0,2,2,3,928.422,845.509,,886.9655
2,2,5,3,972.136,804.299,,888.2175
2,2,2,4,914.598,874.019,,894.3085
0,4,5,4,885.974,903.106,,894.54
2,2,0,4,950.621,840.202,,895.4115
3,2,2,4,952.129,838.792,,895.4605
1,2,2,3,916.905,892.678,,904.7915
2,2,2,3,916.87,895.861,,906.3655
1,2,0,3,940.792,874.698,,907.745
0,3,5,3,926.046,889.514,,907.78
2,1,3,2,922.244,893.623,,907.9335
1,2,2,4,921.06,901.492,,911.276
0,2,2,4,946.137,883.889,,915.013
2,0,0,2,1005.9,837.79,,921.845
1,2,0,4,943.428,927.429,,935.4285
0,0,5,4,909.375,963.368,,936.3715
1,3,5,3,944.107,929.124,,936.6155
2,0,5,3,1029.23,852.631,,940.9305
0,2,0,3,1009.12,873.919,,941.5195
3,4,5,3,1043.93,841.457,,942.6935
0,3,3,3,1073.44,823.215,,948.3275
0,2,0,4,1032.8,866.805,,949.8025
3,0,5,4,974.347,902.192,983.337,953.292
2,4,5,3,1033.93,876.549,,955.2395
0,0,5,3,912.149,1000.35,,956.2495
0,3,5,4,965.392,958.134,,961.763
0,0,4,3,1015.5,911.556,,963.528
2,0,5,2,999.793,930.085,,964.939
0,1,5,3,986.889,943.307,,965.098
2,4,3,2,1005.32,929.896,,967.608
1,4,5,3,943.071,998.656,,970.8635
2,2,0,3,1036.8,909.876,,973.338
2,1,5,3,1014,933.183,,973.5915
3,2,5,4,1102.96,845.966,,974.463
2,3,5,3,985.031,963.989,,974.51
2,1,5,4,969.676,981.4,,975.538
3,3,3,3,1132.76,821.686,,977.223
0,3,3,4,1130.99,832.4,,981.695
0,4,5,3,1099.06,872.267,,985.6635
3,0,4,3,1166.84,924.098,872.308,987.7486667
3,2,5,3,1179.4,803.556,,991.478
3,0,5,3,1048.34,994.857,934.091,992.4293333
2,1,4,3,1133.46,865.931,,999.6955
0,1,5,4,1013,989.857,,1001.4285
2,0,5,4,1018.36,995.25,,1006.805
2,0,4,3,1125.82,888.787,,1007.3035
3,1,5,4,1058.05,957.953,,1008.0015
3,3,3,4,1198.54,826.041,,1012.2905
3,2,2,3,1093.53,931.87,,1012.7
0,0,0,2,1118.1,921.458,,1019.779
1,1,5,3,1078.66,961.506,,1020.083
1,3,5,4,1037.57,1008.55,,1023.06
0,0,4,4,1061.8,987.411,,1024.6055
3,2,0,3,1209.53,840.024,,1024.777
0,4,0,3,1050.84,999.347,,1025.0935
0,0,5,2,1023.5,1028.78,,1026.14
1,4,4,3,1032.03,1023.26,,1027.645
0,4,0,2,1154.44,902.313,,1028.3765
1,4,5,4,1150.89,911.687,,1031.2885
2,3,5,4,1092.24,978.805,,1035.5225
3,3,5,3,1065.36,1008.94,,1037.15
1,0,4,3,1107.98,967.013,,1037.4965
2,0,4,4,1037.91,1039.09,,1038.5
3,4,5,4,1180.61,896.469,,1038.5395
0,3,0,2,1127.63,953.617,,1040.6235
3,0,0,2,1383.02,906.13,861.031,1050.060333
3,0,4,4,1173.42,1038.06,960.875,1057.451667
3,1,5,3,1073.48,1041.76,,1057.62
2,1,0,4,1155.07,960.927,,1057.9985
2,4,0,4,990.935,1137.15,,1064.0425
0,1,4,4,1215.78,912.311,,1064.0455
3,4,0,4,1141.79,993.033,,1067.4115
0,4,0,4,1043.9,1095.05,,1069.475
2,1,4,4,1281.87,866.344,,1074.107
3,2,0,4,1313.32,838.18,,1075.75
1,1,4,4,1131.3,1029.81,,1080.555
0,2,4,4,1222.44,941.775,,1082.1075
1,0,4,4,1201.46,977.838,,1089.649
2,3,5,2,1189.24,998.935,,1094.0875
1,0,3,2,1133.1,1055.66,,1094.38
0,1,0,4,1156.23,1035.2,,1095.715
1,0,5,3,1067.77,1124.04,,1095.905
0,0,0,3,1087.59,1105.24,,1096.415
3,4,0,3,1217.12,975.753,,1096.4365
2,4,0,2,1257.82,935.188,,1096.504
2,2,4,4,1256.26,945.507,,1100.8835
3,3,5,4,1157.11,1050.99,,1104.05
0,2,4,3,1250.84,962.867,,1106.8535
0,1,4,3,1255.55,979.47,,1117.51
3,0,5,2,1399.02,954.199,1008.71,1120.643
1,1,4,3,1298.41,944.259,,1121.3345
3,0,0,3,1167.42,1080.25,1119.03,1122.233333
0,1,0,3,1069.59,1176.28,,1122.935
1,0,5,4,1212.71,1038.45,,1125.58
1,1,5,4,1168.91,1093.01,,1130.96
3,1,4,3,1272.87,996.041,,1134.4555
2,2,4,3,1342.35,937.199,,1139.7745
2,4,0,3,1153.55,1157.61,,1155.58
2,3,0,2,1229.76,1091.72,,1160.74
0,3,0,4,1165.68,1159.97,,1162.825
2,3,0,4,1178.53,1149.4,,1163.965
3,3,0,4,1209.9,1125.07,,1167.485
3,1,0,4,1260.45,1142.37,1124.3,1175.706667
2,1,0,3,1160.42,1194.76,,1177.59
3,1,4,4,1399.95,957.539,,1178.7445
2,0,0,4,1106.04,1252.48,,1179.26
3,4,0,2,1436.76,925.351,,1181.0555
3,2,4,4,1394.1,1004.24,,1199.17
1,1,0,3,1211.54,1188.16,,1199.85
2,3,0,3,1215.88,1187.71,,1201.795
1,4,4,4,1345.44,1066.51,,1205.975
0,1,3,2,1224.38,1188.2,,1206.29
3,3,0,3,1245.06,1174.03,,1209.545
2,1,5,2,1250.35,1173.81,,1212.08
1,0,0,4,1208.32,1217.42,,1212.87
2,0,0,3,1285.06,1147.24,,1216.15
3,2,4,3,1434.82,1001.66,,1218.24
3,1,0,3,1291.21,1142.19,1236.82,1223.406667
3,3,0,2,1486.68,971.642,,1229.161
2,4,4,4,1462.93,997.635,,1230.2825
1,2,4,3,1335.26,1128.42,,1231.84
1,3,4,3,1266.3,1200.17,,1233.235
2,4,4,3,1527.97,940.562,,1234.266
1,2,4,4,1433.38,1058.63,,1246.005
3,0,0,4,1325.46,1176.05,1241.69,1247.733333
0,3,0,3,1307.92,1193.28,,1250.6
0,0,0,4,1238.06,1266.73,,1252.395
1,4,0,4,1169.1,1362.7,,1265.9
2,0,4,2,1320.19,1228.97,,1274.58
1,1,0,4,1123.64,1459.19,,1291.415
1,4,0,3,1430.64,1154.56,,1292.6
3,1,3,2,1575.76,1015.4,,1295.58
1,0,0,3,1260.22,1358.82,,1309.52
1,3,0,3,1281.44,1363.64,,1322.54
0,3,5,2,1410.03,1256.74,,1333.385
1,0,5,2,1383.2,1296.03,,1339.615
2,4,5,2,1442.47,1243.96,,1343.215
0,4,4,4,1606.3,1081.18,,1343.74
0,4,4,3,1778.04,910.85,,1344.445
1,3,0,4,1330.51,1361.7,,1346.105
2,3,4,4,1628.71,1064.19,,1346.45
2,1,0,2,1503.94,1191.99,,1347.965
0,3,4,4,1724.22,1027.53,,1375.875
0,1,5,2,1467.56,1296.34,,1381.95
0,1,2,4,1435.5,1346.61,,1391.055
3,4,4,4,1746.87,1041.17,,1394.02
3,3,5,2,1623.81,1168.1,,1395.955
2,3,4,3,1710.77,1085.14,,1397.955
1,3,4,4,1530.24,1274.99,,1402.615
1,3,0,2,1599.21,1211.71,,1405.46
0,3,4,3,1728.66,1088.34,,1408.5
0,4,2,4,1501.93,1320.92,,1411.425
2,1,2,2,1480.5,1380.92,,1430.71
3,4,4,3,1793.2,1069.51,,1431.355
1,0,0,2,1528.12,1343.53,,1435.825
2,4,2,2,1523.95,1350.46,,1437.205
3,3,4,4,1804.91,1076.76,,1440.835
1,4,0,2,1628.11,1259.96,,1444.035
0,0,4,2,1520.64,1386.6,,1453.62
3,1,2,3,1518.73,1389.52,,1454.125
0,1,2,3,1410.73,1505.76,,1458.245
2,4,2,4,1381.5,1539.41,,1460.455
3,0,4,2,1714.69,1348.29,1342.34,1468.44
3,1,5,2,1714.46,1259.39,,1486.925
3,1,0,2,1905.64,1273.52,1299.1,1492.753333
3,3,4,3,1818.75,1174.75,,1496.75
0,4,3,2,1476.81,1525.09,,1500.95
0,3,2,4,1580.2,1490.23,,1535.215
3,4,2,4,1683.58,1419.04,,1551.31
0,4,5,2,1601.79,1525.15,,1563.47
3,4,2,3,1719.32,1427.04,,1573.18
0,1,0,2,1776.61,1429.38,,1602.995
2,1,2,3,1715.13,1518.8,,1616.965
2,0,2,4,1707.02,1546.19,,1626.605
3,4,3,2,1825.17,1437.89,,1631.53
3,1,2,4,1773.01,1521.85,,1647.43
1,1,2,4,1725.33,1574.47,,1649.9
2,1,2,4,1801.65,1503.34,,1652.495
0,3,2,3,1686.21,1625.83,,1656.02
3,0,2,4,1587.29,1700.96,1699.37,1662.54
0,0,2,3,1718.7,1619.33,,1669.015
2,1,4,2,1773.71,1576.59,,1675.15
2,3,2,3,1863.6,1502.94,,1683.27
3,3,2,4,1774.32,1593.35,,1683.835
0,4,2,3,1792.36,1583.72,,1688.04
3,4,5,2,1918.02,1461.16,,1689.59
1,1,3,2,1750.65,1635.74,,1693.195
2,4,2,3,1781.56,1612.86,,1697.21
2,2,3,2,1727.66,1667.15,,1697.405
1,0,4,2,1736.04,1668.47,,1702.255
2,0,2,3,1929.74,1512.8,,1721.27
2,2,5,2,1770.45,1674.99,,1722.72
3,0,2,3,1937.1,1532.98,1738.14,1736.073333
2,3,2,4,1727.41,1758.94,,1743.175
1,1,5,2,1827.31,1682.7,,1755.005
0,0,2,4,1794.9,1727.29,,1761.095
1,3,5,2,1823.13,1726.02,,1774.575
3,3,2,3,1795.64,1786.82,,1791.23
0,1,4,2,1816.05,1803.64,,1809.845
2,3,3,2,1875.52,1754.39,,1814.955
1,4,2,3,1762.28,1881.86,,1822.07
1,4,2,4,1875.74,1780.08,,1827.91
2,0,2,2,2029.05,1630.35,,1829.7
2,3,2,2,1941.17,1727.43,,1834.3
1,1,2,3,1910.81,1796.43,,1853.62
1,0,2,3,1985.46,1736.08,,1860.77
2,2,0,2,1929.81,1831.34,,1880.575
1,3,2,3,2055.46,1710.68,,1883.07
0,0,2,2,1989.92,1788.04,,1888.98
0,2,5,2,1896.5,1893.08,,1894.79
1,0,2,4,2114.65,1686.04,,1900.345
1,3,2,4,1908.38,1895.24,,1901.81
3,1,4,2,2090.77,1725.56,,1908.165
0,2,3,2,1971.15,1884.17,,1927.66
3,0,2,2,2116.07,1996.85,1874.16,1995.693333
1,4,5,2,2066.05,1937.42,,2001.735
2,2,4,2,2071.58,1947.02,,2009.3
3,2,3,2,2217.98,1830.71,,2024.345
3,2,5,2,2263.53,1813.77,,2038.65
1,1,0,2,2168.93,1909.02,,2038.975
0,1,2,2,2236.49,1858.2,,2047.345
0,3,3,2,2119.06,1994.29,,2056.675
1,4,1,3,2377.57,1749.77,,2063.67
1,4,3,2,2112.18,2045.89,,2079.035
2,3,4,2,2262.22,1905.42,,2083.82
1,0,1,3,2319.41,1856.51,,2087.96
1,4,1,4,2495.4,1699.46,,2097.43
1,0,1,4,2398.36,1805.8,,2102.08
0,4,2,2,2200.46,2042.34,,2121.4
1,1,4,2,2229.56,2105.22,,2167.39
0,2,0,2,2219.53,2122.87,,2171.2
3,1,2,2,2622.76,1729.69,,2176.225
0,3,2,2,2426.6,1928.64,,2177.62
1,1,1,4,2406.43,1971.5,,2188.965
3,3,3,2,2511.66,1880.06,,2195.86
1,3,1,4,2522.6,1899.6,,2211.1
1,2,3,2,2282.86,2143.2,,2213.03
0,2,4,2,2278.98,2165.6,,2222.29
3,2,0,2,2463.28,2008.8,,2236.04
2,4,4,2,2339.24,2149.03,,2244.135
1,1,1,3,2512.26,1979.38,,2245.82
0,3,4,2,2393.19,2100.55,,2246.87
1,2,1,3,2580.47,1952.19,,2266.33
1,2,5,2,2331.56,2248.23,,2289.895
1,2,1,4,2565.46,2042.39,,2303.925
3,0,1,3,2741.75,2068.42,2119.78,2309.983333
1,0,2,2,2679.05,1941.49,,2310.27
3,2,4,2,2488.88,2140.69,,2314.785
3,0,1,4,2814.99,2119.52,2025.34,2319.95
0,0,1,4,2565.38,2112.93,,2339.155
2,0,1,4,2671.16,2008.75,,2339.955
3,3,2,2,2644.18,2045.8,,2344.99
2,0,1,3,2630.56,2072.89,,2351.725
0,0,1,3,2642.01,2077.8,,2359.905
1,3,1,3,2631.62,2142.08,,2386.85
3,4,2,2,2875.48,1929.14,,2402.31
3,3,4,2,2737.91,2078.46,,2408.185
2,4,1,3,2898,1998.16,,2448.08
1,2,0,2,2590.36,2308.9,,2449.63
2,2,1,3,2785.93,2136.37,,2461.15
0,4,4,2,2530.08,2402.49,,2466.285
2,4,1,4,2974.11,1994.37,,2484.24
2,1,1,4,2694.65,2288.42,,2491.535
1,2,4,2,2574.43,2443.53,,2508.98
2,2,2,2,2612.86,2410.46,,2511.66
3,3,1,4,2939.42,2085.26,,2512.34
2,3,1,3,2771.09,2275.34,,2523.215
3,4,4,2,2750.14,2301.6,,2525.87
2,3,1,4,2836.48,2224.03,,2530.255
0,1,1,3,2877.8,2217.62,,2547.71
0,3,1,4,2969.84,2132.96,,2551.4
0,3,1,3,2965.91,2144.35,,2555.13
2,1,1,3,2768.5,2344.82,,2556.66
0,2,1,4,2848.55,2269.66,,2559.105
0,2,1,3,2843.85,2279.39,,2561.62
0,4,1,4,3048.4,2108.19,,2578.295
0,4,1,3,2970.44,2202.05,,2586.245
2,2,1,4,2866.6,2314.44,,2590.52
3,3,1,3,2909.27,2302.25,,2605.76
1,3,3,2,2695,2558.54,,2626.77
0,1,1,4,2881.64,2379.35,,2630.495
3,2,1,3,2924.29,2356.51,,2640.4
3,1,1,3,3011.82,2294,,2652.91
3,2,1,4,2920.79,2408.85,,2664.82
3,4,1,4,2999.55,2331.09,,2665.32
3,1,1,4,2921.84,2411.16,,2666.5
1,1,2,2,2795.93,2578.28,,2687.105
1,3,4,2,2856.67,2586.91,,2721.79
0,2,2,2,2790.19,2700.54,,2745.365
3,4,1,3,3137.25,2354.02,,2745.635
1,4,4,2,2890.28,2628.91,,2759.595
1,4,2,2,2834.06,2772.3,,2803.18
1,3,2,2,2919.27,2764.69,,2841.98
3,3,0,0,1763.01,3933.09,,2848.05
3,2,2,2,3103.41,2711.88,,2907.645
1,2,2,2,3002.87,3083.33,,3043.1
2,0,3,0,3224.78,3154.82,,3189.8
3,0,1,2,3428.37,3081.82,3151.65,3220.613333
0,0,1,2,3324.31,3145.31,,3234.81
2,0,1,2,3348.85,3142.9,,3245.875
3,3,5,0,2549.47,4003.81,,3276.64
2,1,1,2,3337.71,3327.73,,3332.72
1,0,1,2,3406.32,3294.71,,3350.515
2,2,1,2,3430.25,3295.83,,3363.04
2,0,5,0,3465.62,3288.64,,3377.13
2,4,1,2,3493.56,3281.31,,3387.435
2,0,4,0,3432.18,3345.69,,3388.935
1,0,3,0,3436.8,3356.12,,3396.46
1,0,4,0,3480.87,3353.84,,3417.355
1,0,5,0,3543.82,3295.33,,3419.575
0,1,1,2,3488.98,3384.75,,3436.865
2,3,1,2,3574.03,3311.26,,3442.645
1,1,5,0,3528.44,3357.77,,3443.105
